platform,post_type,media_type,content_topic,day_of_week,predicted_donation_referrals,predicted_engagement_rate,prediction_timestamp
Twitter,ImpactStory,Carousel,Gratitude,Sunday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Carousel,Reintegration,Saturday,8.4,0.0704,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Video,Reintegration,Saturday,8.4,0.0784,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Video,Reintegration,Tuesday,8.4,0.0776,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,DonorImpact,Monday,8.4,0.0764,2026-04-09T19:37:24.051216+00:00
Instagram,ImpactStory,Text,DonorImpact,Wednesday,8.4,0.101,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,SafehouseLife,Sunday,8.4,0.0795,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Photo,DonorImpact,Saturday,8.4,0.0723,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Photo,DonorImpact,Friday,8.4,0.0715,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Video,Reintegration,Monday,8.4,0.0754,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Photo,DonorImpact,Tuesday,8.4,0.0715,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Photo,DonorImpact,Saturday,8.4,0.0606,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Photo,DonorImpact,Friday,8.4,0.0598,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Photo,DonorImpact,Tuesday,8.4,0.0598,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Education,Sunday,8.4,0.0761,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,Reintegration,Monday,8.4,0.0722,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Education,Friday,8.4,0.0761,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Reintegration,Sunday,8.4,0.0805,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Video,Reintegration,Friday,8.4,0.0776,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,DonorImpact,Sunday,8.4,0.0722,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,EventRecap,Thursday,8.4,0.0764,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,DonorImpact,Saturday,8.4,0.0729,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,DonorImpact,Tuesday,8.4,0.1,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Education,Thursday,8.4,0.0735,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Education,Saturday,8.4,0.0769,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Reel,DonorImpact,Tuesday,8.4,0.0778,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Reel,Reintegration,Monday,8.4,0.0765,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Reel,Reintegration,Thursday,8.4,0.0757,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Reel,Reintegration,Friday,8.4,0.0783,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Education,Tuesday,8.4,0.0761,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Reel,Reintegration,Saturday,8.4,0.0791,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Reel,Reintegration,Sunday,8.4,0.0783,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Photo,Reintegration,Monday,8.4,0.0712,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,DonorImpact,Monday,8.4,0.0717,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,DonorImpact,Tuesday,8.4,0.0722,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,DonorImpact,Thursday,8.4,0.0692,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,DonorImpact,Friday,8.4,0.0722,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,EventRecap,Tuesday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Carousel,Reintegration,Friday,8.4,0.0696,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,EventRecap,Friday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,AwarenessRaising,Thursday,8.4,0.0764,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Carousel,Reintegration,Tuesday,8.4,0.0696,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,AwarenessRaising,Sunday,8.4,0.0692,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Text,Health,Thursday,8.4,0.0759,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,Education,Sunday,8.4,0.0662,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Text,Health,Monday,8.4,0.0774,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,EventRecap,Sunday,8.4,0.0692,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,Gratitude,Sunday,8.4,0.0692,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Text,Health,Tuesday,8.4,0.0792,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,SafehouseLife,Sunday,8.4,0.0696,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Text,Health,Thursday,8.4,0.0766,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,AwarenessRaising,Tuesday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Text,Health,Saturday,8.4,0.08,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Gratitude,Saturday,8.4,0.0798,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Text,Health,Friday,8.4,0.0792,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,EventRecap,Sunday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Gratitude,Tuesday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,AwarenessRaising,Sunday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,EventRecap,Saturday,8.4,0.0798,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,AwarenessRaising,Friday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,AwarenessRaising,Saturday,8.4,0.0798,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Video,DonorImpact,Tuesday,8.4,0.0771,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Gratitude,Thursday,8.4,0.0764,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Gratitude,Friday,8.4,0.079,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,Reintegration,Sunday,8.3,0.0727,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Health,Saturday,8.3,0.0792,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Text,EventRecap,Thursday,8.3,0.0759,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Text,SafehouseLife,Thursday,8.3,0.0763,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,AwarenessRaising,Monday,8.3,0.0762,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Gratitude,Monday,8.3,0.0762,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Reel,Reintegration,Tuesday,8.3,0.0783,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,Reintegration,Saturday,8.3,0.0735,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Text,Gratitude,Thursday,8.3,0.0759,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Text,AwarenessRaising,Thursday,8.3,0.0759,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,Reintegration,Tuesday,8.3,0.0727,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Photo,Reintegration,Tuesday,8.3,0.072,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Photo,Reintegration,Friday,8.3,0.072,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Photo,Reintegration,Saturday,8.3,0.0728,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,EventRecap,Monday,8.3,0.0762,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,Reintegration,Friday,8.3,0.0727,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Education,Monday,8.3,0.0737,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Text,Education,Thursday,8.3,0.073,2026-04-09T19:37:24.051216+00:00
LinkedIn,ImpactStory,Photo,Reintegration,Thursday,8.3,0.0697,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Health,Tuesday,8.3,0.0784,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,SafehouseLife,Monday,8.3,0.0767,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Reintegration,Monday,8.3,0.0769,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,DonorImpact,Sunday,8.3,0.0782,2026-04-09T19:37:24.051216+00:00
Facebook,ImpactStory,Text,DonorImpact,Wednesday,8.3,0.0683,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,DonorImpact,Thursday,8.3,0.0756,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Health,Friday,8.3,0.0784,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,Reintegration,Wednesday,8.3,0.069,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,DonorImpact,Friday,8.3,0.0782,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,DonorImpact,Tuesday,8.3,0.0782,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,DonorImpact,Saturday,8.3,0.079,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,DonorImpact,Monday,8.3,0.0662,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,EventRecap,Friday,8.2,0.0808,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,EventRecap,Monday,8.2,0.0799,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,EventRecap,Saturday,8.2,0.0816,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Gratitude,Monday,8.2,0.0799,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Education,Saturday,8.2,0.0787,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Education,Friday,8.2,0.0779,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Gratitude,Friday,8.2,0.0808,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Education,Monday,8.2,0.0774,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Gratitude,Saturday,8.2,0.0816,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,AwarenessRaising,Saturday,8.2,0.0816,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Health,Monday,8.2,0.0799,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,AwarenessRaising,Friday,8.2,0.0808,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,AwarenessRaising,Monday,8.2,0.0799,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Health,Tuesday,8.2,0.0808,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Education,Monday,8.2,0.1011,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,SafehouseLife,Saturday,8.2,0.0796,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,AwarenessRaising,Saturday,8.2,0.0792,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,DonorImpact,Saturday,8.2,0.0691,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Health,Monday,8.2,0.0762,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Gratitude,Saturday,8.2,0.0792,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Gratitude,Friday,8.2,0.0784,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,DonorImpact,Tuesday,8.2,0.0683,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Text,CampaignLaunch,Wednesday,8.2,0.0804,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Gratitude,Tuesday,8.2,0.0784,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,DonorImpact,Friday,8.2,0.0683,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,EventRecap,Saturday,8.2,0.0792,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Education,Tuesday,8.2,0.0755,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,EventRecap,Friday,8.2,0.0784,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,SafehouseLife,Tuesday,8.2,0.0788,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,EventRecap,Tuesday,8.2,0.0784,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,Reintegration,Sunday,8.2,0.0689,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Education,Saturday,8.2,0.0762,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Education,Friday,8.2,0.0755,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,SafehouseLife,Friday,8.2,0.0788,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Health,Friday,8.2,0.0808,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,AwarenessRaising,Tuesday,8.2,0.0784,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,AwarenessRaising,Friday,8.2,0.0784,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,EventRecap,Friday,8.2,0.1018,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,EventRecap,Wednesday,8.2,0.0585,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Gratitude,Friday,8.2,0.1018,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Reintegration,Saturday,8.2,0.0795,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,Gratitude,Wednesday,8.2,0.0585,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Gratitude,Monday,8.2,0.1011,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Reintegration,Friday,8.2,0.0787,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,EventRecap,Saturday,8.2,0.1026,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,AwarenessRaising,Monday,8.2,0.1011,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Health,Saturday,8.2,0.0816,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,SafehouseLife,Wednesday,8.2,0.0703,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,AwarenessRaising,Friday,8.2,0.1018,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,AwarenessRaising,Saturday,8.2,0.1026,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,EventRecap,Monday,8.2,0.1011,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,Reintegration,Wednesday,8.2,0.0582,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Education,Saturday,8.2,0.1026,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Reintegration,Thursday,8.2,0.0761,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Reintegration,Sunday,8.2,0.0787,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Gratitude,Saturday,8.2,0.1026,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,Education,Wednesday,8.2,0.0556,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Health,Friday,8.2,0.1018,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,SafehouseLife,Monday,8.2,0.0804,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Education,Friday,8.2,0.1018,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,SafehouseLife,Friday,8.2,0.0812,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,SafehouseLife,Saturday,8.2,0.082,2026-04-09T19:37:24.051216+00:00
Twitter,ImpactStory,Carousel,Reintegration,Tuesday,8.2,0.0787,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,AwarenessRaising,Wednesday,8.2,0.0699,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,Education,Wednesday,8.2,0.0669,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,AwarenessRaising,Wednesday,8.2,0.0585,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,EventRecap,Wednesday,8.2,0.0699,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,SafehouseLife,Saturday,8.2,0.1031,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,SafehouseLife,Friday,8.2,0.1023,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,Gratitude,Wednesday,8.2,0.0699,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,SafehouseLife,Monday,8.2,0.1015,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,Health,Wednesday,8.2,0.0699,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Health,Saturday,8.2,0.1026,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,SafehouseLife,Wednesday,8.2,0.059,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,Reintegration,Monday,8.1,0.0759,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,DonorImpact,Saturday,8.1,0.0783,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Video,Education,Monday,8.1,0.0647,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Video,EventRecap,Monday,8.1,0.0672,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Video,EventRecap,Wednesday,8.1,0.068,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Video,Gratitude,Monday,8.1,0.0672,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Video,Gratitude,Wednesday,8.1,0.068,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,AwarenessRaising,Tuesday,8.1,0.1009,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Education,Tuesday,8.1,0.1009,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,DonorImpact,Friday,8.1,0.0775,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Gratitude,Tuesday,8.1,0.1009,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Health,Monday,8.1,0.1011,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,Health,Tuesday,8.1,0.1009,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,SafehouseLife,Tuesday,8.1,0.1013,2026-04-09T19:37:24.051216+00:00
Instagram,ImpactStory,Text,AwarenessRaising,Wednesday,8.1,0.1018,2026-04-09T19:37:24.051216+00:00
Instagram,ImpactStory,Text,Education,Wednesday,8.1,0.1018,2026-04-09T19:37:24.051216+00:00
Instagram,ImpactStory,Text,EventRecap,Wednesday,8.1,0.1018,2026-04-09T19:37:24.051216+00:00
Instagram,ImpactStory,Text,Gratitude,Wednesday,8.1,0.1018,2026-04-09T19:37:24.051216+00:00
Instagram,ImpactStory,Text,SafehouseLife,Wednesday,8.1,0.1022,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,SafehouseLife,Tuesday,8.1,0.0812,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Gratitude,Tuesday,8.1,0.0808,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,EventRecap,Tuesday,8.1,0.0808,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,Education,Tuesday,8.1,0.0779,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,DonorImpact,Monday,8.1,0.0791,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Photo,AwarenessRaising,Tuesday,8.1,0.0808,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,AwarenessRaising,Sunday,8.1,0.0701,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,Education,Sunday,8.1,0.0672,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,EventRecap,Sunday,8.1,0.0701,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,Gratitude,Sunday,8.1,0.0701,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,SafehouseLife,Sunday,8.1,0.0705,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Video,Education,Wednesday,8.1,0.0651,2026-04-09T19:37:24.051216+00:00
Instagram,FundraisingAppeal,Text,EventRecap,Tuesday,8.1,0.1009,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Video,AwarenessRaising,Wednesday,8.1,0.068,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,DonorImpact,Monday,8.1,0.0754,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,Gratitude,Sunday,8.1,0.0583,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,Reintegration,Sunday,8.1,0.058,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,SafehouseLife,Sunday,8.1,0.0588,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Video,AwarenessRaising,Monday,8.1,0.0672,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Text,CampaignLaunch,Wednesday,8.1,0.0708,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Text,CampaignLaunch,Monday,8.1,0.0697,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,Education,Sunday,8.1,0.0554,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,AwarenessRaising,Sunday,8.1,0.0583,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,EventRecap,Sunday,8.1,0.0583,2026-04-09T19:37:24.051216+00:00
WhatsApp,FundraisingAppeal,Text,CampaignLaunch,Sunday,8.1,0.0708,2026-04-09T19:37:24.051216+00:00
WhatsApp,FundraisingAppeal,Video,EventRecap,Thursday,8.1,0.0657,2026-04-09T19:37:24.051216+00:00
WhatsApp,FundraisingAppeal,Video,Gratitude,Thursday,8.1,0.0657,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Text,DonorImpact,Wednesday,8.1,0.0779,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Carousel,DonorImpact,Tuesday,8.1,0.0775,2026-04-09T19:37:24.051216+00:00
WhatsApp,FundraisingAppeal,Video,AwarenessRaising,Thursday,8.1,0.0657,2026-04-09T19:37:24.051216+00:00
Twitter,FundraisingAppeal,Text,Reintegration,Thursday,8.1,0.0756,2026-04-09T19:37:24.051216+00:00
WhatsApp,FundraisingAppeal,Video,Education,Thursday,8.1,0.0627,2026-04-09T19:37:24.051216+00:00
LinkedIn,FundraisingAppeal,Text,Reintegration,Wednesday,8.0,0.0695,2026-04-09T19:37:24.051216+00:00
Facebook,ImpactStory,Text,Gratitude,Wednesday,8.0,0.0692,2026-04-09T19:37:24.051216+00:00
Facebook,ImpactStory,Text,EventRecap,Wednesday,8.0,0.0692,2026-04-09T19:37:24.051216+00:00
Facebook,ImpactStory,Text,AwarenessRaising,Wednesday,8.0,0.0692,2026-04-09T19:37:24.051216+00:00
Facebook,ImpactStory,Text,Education,Wednesday,8.0,0.0662,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,SafehouseLife,Monday,8.0,0.0675,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,Gratitude,Monday,8.0,0.067,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,EventRecap,Monday,8.0,0.067,2026-04-09T19:37:24.051216+00:00
Facebook,ImpactStory,Text,SafehouseLife,Wednesday,8.0,0.0696,2026-04-09T19:37:24.051216+00:00
TikTok,FundraisingAppeal,Text,DonorImpact,Monday,8.0,0.0553,2026-04-09T19:37:24.051216+00:00
Facebook,FundraisingAppeal,Text,Education,Monday,8.0,0.0645,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Text,CampaignLaunch,Friday,8.0,0.0714,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Text,CampaignLaunch,Sunday,8.0,0.0714,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Text,CampaignLaunch,Saturday,8.0,0.0722,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Text,CampaignLaunch,Thursday,8.0,0.0688,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Text,CampaignLaunch,Tuesday,8.0,0.0714,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Reel,AwarenessRaising,Monday,8.0,0.0672,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Reel,AwarenessRaising,Wednesday,8.0,0.0683,2026-04-09T19:37:24.051216+00:00
WhatsApp,ImpactStory,Reel,Education,Monday,8.0,0.0647,2026-04-09T19:37:24.051216+00:00
